,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth
9464,2019-04-30,BMY,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.032509752925877766,0.7733674775928298,0.9763469119579501,0.3014230271668823,0.8176020408163265,0.7712418300653595
9465,2019-04-30,GOOGL,qQuality,Technology,Internet Content & Information,6 - Mega,0.7555266579973993,0.3111395646606914,0.9750328515111695,0.47089262613195343,0.007653061224489832,0.8980392156862745
9466,2019-04-30,NKTR,qQuality,Healthcare,Biotechnology,5 - Large,0.009102730819245773,0.8847631241997439,0.973718791064389,0.1448900388098318,0.4464285714285714,0.2130718954248366
9467,2019-04-30,ADBE,qQuality,Technology,Software - Infrastructure,6 - Mega,0.6371911573472041,0.10243277848911651,0.9724047306176085,0.08279430789133248,0.10841836734693877,0.8941176470588236
9468,2019-04-30,COG,qQuality,Energy,Oil & Gas E&P,5 - Large,0.8413524057217165,0.7170294494238156,0.9697766097240473,0.18628719275549807,0.8227040816326531,0.9973856209150327
9469,2019-04-30,COG,qGrowth,Energy,Oil & Gas E&P,5 - Large,0.8413524057217165,0.7170294494238156,0.9697766097240473,0.18628719275549807,0.8227040816326531,0.9973856209150327
9470,2019-04-30,NKE,qQuality,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.6762028608582574,0.44558258642765686,0.9684625492772667,0.6675291073738681,0.49362244897959184,0.9281045751633987
9471,2019-04-30,AAPL,qQuality,Technology,Consumer Electronics,6 - Mega,0.6970091027308193,0.5236875800256082,0.9671484888304862,0.13195342820181113,0.6428571428571428,0.7450980392156863
9472,2019-04-30,ULTA,qQuality,Consumer Cyclical,Specialty Retail,5 - Large,0.8517555266579974,0.4046094750320102,0.9658344283837057,0.5549805950840879,0.24617346938775508,0.7607843137254902
9473,2019-04-30,EL,qQuality,Consumer Defensive,Household & Personal Products,5 - Large,0.7022106631989596,0.3213828425096031,0.9645203679369251,0.3997412677878396,0.24489795918367352,0.6235294117647059
9474,2019-04-30,LRCX,qQuality,Technology,Semiconductor Equipment & Materials,5 - Large,0.6931079323797139,0.5915492957746479,0.9632063074901446,0.23803363518758086,0.08673469387755106,0.6248366013071895
9475,2019-04-30,MMM,qQuality,Industrials,Specialty Industrial Machinery,5 - Large,0.4304291287386216,0.6606914212548015,0.961892247043364,0.6338939197930142,0.036989795918367374,0.4823529411764706
9476,2019-04-30,SAM,qQuality,Consumer Defensive,Beverages - Brewers,5 - Large,0.8179453836150845,0.4788732394366197,0.9605781865965834,0.351875808538163,0.01658163265306123,0.8183006535947712
9477,2019-04-30,EA,qQuality,Technology,Electronic Gaming & Multimedia,5 - Large,0.0039011703511053317,0.4379001280409731,0.9592641261498029,0.08796895213454076,0.23852040816326525,0.465359477124183
9478,2019-04-30,PAYX,qQuality,Industrials,Staffing & Employment Services,5 - Large,0.9102730819245773,0.528809218950064,0.9579500657030223,0.9469598965071151,0.6033163265306123,0.5411764705882353
9479,2019-04-30,PAYX,qLV,Industrials,Staffing & Employment Services,5 - Large,0.9102730819245773,0.528809218950064,0.9579500657030223,0.9469598965071151,0.6033163265306123,0.5411764705882353
9480,2019-04-30,INTC,qQuality,Technology,Semiconductors,6 - Mega,0.4811443433029909,0.587708066581306,0.9566360052562418,0.35705045278137126,0.35586734693877553,0.8209150326797385
9481,2019-04-30,PAYC,qQuality,Technology,Software - Application,5 - Large,0.88296488946684,0.0678617157490397,0.9553219448094612,0.2677878395860285,0.12372448979591832,0.9673202614379085
9482,2019-04-30,PAYC,qGrowth,Technology,Software - Application,5 - Large,0.88296488946684,0.0678617157490397,0.9553219448094612,0.2677878395860285,0.12372448979591832,0.9673202614379085
9483,2019-04-30,FTNT,qQuality,Technology,Software - Infrastructure,5 - Large,0.8504551365409623,0.19078104993597952,0.9540078843626807,0.13583441138421734,0.22959183673469385,0.8849673202614379
9484,2019-04-30,CERN,qQuality,Technology,Health Information Services,5 - Large,0.5578673602080624,0.4058898847631242,0.9513797634691196,0.3816300129366106,0.24872448979591832,0.257516339869281
9485,2019-04-30,MRK,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.4187256176853056,0.42509603072983354,0.9500657030223391,0.92496765847348,0.24234693877551017,0.9084967320261438
9486,2019-04-30,LLY,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.5084525357607282,0.322663252240717,0.9487516425755584,0.8085381630012937,0.14158163265306123,0.5686274509803921
9487,2019-04-30,JNJ,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.43823146944083224,0.5262483994878361,0.9474375821287779,0.888745148771022,0.46173469387755106,0.5477124183006536
9488,2019-04-30,ROL,qQuality,Consumer Cyclical,Personal Services,5 - Large,0.7048114434330299,0.14852752880921896,0.9461235216819974,0.869340232858991,0.6415816326530612,0.46797385620915033
9489,2019-04-30,YUMC,qQuality,Consumer Cyclical,Restaurants,5 - Large,0.834850455136541,0.708066581306018,0.9448094612352168,0.4592496765847348,0.7091836734693877,0.930718954248366
9490,2019-04-30,ACN,qQuality,Technology,Information Technology Services,5 - Large,0.49544863459037713,0.29833546734955185,0.9434954007884363,0.5976714100905562,0.4744897959183674,0.4418300653594771
9491,2019-04-30,JKHY,qQuality,Technology,Information Technology Services,5 - Large,0.5461638491547465,0.1382842509603073,0.9421813403416557,0.8551099611901681,0.30484693877551017,0.3934640522875817
9492,2019-04-30,ROST,qQuality,Consumer Cyclical,Apparel Retail,5 - Large,0.7087126137841352,0.5992317541613317,0.9408672798948752,0.8111254851228978,0.5127551020408163,0.6366013071895424
9493,2019-04-30,TJX,qQuality,Consumer Cyclical,Apparel Retail,5 - Large,0.7932379713914174,0.6619718309859155,0.9395532194480947,0.9495472186287193,0.7908163265306123,0.7333333333333333
9494,2019-04-30,TJX,qLV,Consumer Cyclical,Apparel Retail,5 - Large,0.7932379713914174,0.6619718309859155,0.9395532194480947,0.9495472186287193,0.7908163265306123,0.7333333333333333
9495,2019-05-31,FB,qQuality,Technology,Internet Content & Information,6 - Mega,0.4656290531776913,0.2835249042145594,1.0,0.2364341085271318,0.15969581749049433,0.7770534550195567
9496,2019-05-31,INTU,qQuality,Technology,Software - Application,5 - Large,0.6835278858625162,0.20434227330779056,0.9986910994764397,0.39664082687338503,0.16223067173637518,0.8448500651890483
9497,2019-05-31,FFIV,qQuality,Technology,Software - Infrastructure,5 - Large,0.23216601815823606,0.5261813537675607,0.9973821989528796,0.4496124031007752,0.0975918884664132,0.43285528031290743
9498,2019-05-31,MANH,qQuality,Technology,Software - Application,4 - Mid,0.8842001962708538,0.12300469483568074,0.9970588235294118,0.5797101449275363,0.4639850327408793,0.26532663316582916
9499,2019-05-31,MSFT,qQuality,Technology,Software - Infrastructure,6 - Mega,0.7354085603112841,0.24776500638569604,0.9960732984293194,0.5762273901808785,0.5804816223067173,0.8670143415906127
9500,2019-05-31,BIIB,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.04928664072632944,0.8914431673052363,0.9947643979057592,0.059431524547803614,0.22179974651457546,0.8044328552803129
9501,2019-05-31,VMW,qQuality,Technology,Software - Infrastructure,5 - Large,0.8871595330739299,0.22988505747126436,0.993455497382199,0.48578811369509045,0.09885931558935357,0.8578878748370273
9502,2019-05-31,RHI,qQuality,Industrials,Staffing & Employment Services,4 - Mid,0.3601570166830226,0.7624413145539906,0.9931372549019608,0.4396135265700483,0.23666978484565016,0.8944723618090452
9503,2019-05-31,TXN,qQuality,Technology,Semiconductors,5 - Large,0.2243839169909209,0.3384418901660281,0.9921465968586387,0.6201550387596899,0.1711026615969582,0.6805736636245111
9504,2019-05-31,LULU,qQuality,Consumer Cyclical,Apparel Retail,5 - Large,0.9105058365758755,0.2120051085568327,0.9908376963350786,0.1925064599483204,0.16856780735107735,0.9491525423728814
9505,2019-05-31,LULU,qGrowth,Consumer Cyclical,Apparel Retail,5 - Large,0.9105058365758755,0.2120051085568327,0.9908376963350786,0.1925064599483204,0.16856780735107735,0.9491525423728814
9506,2019-05-31,DECK,qQuality,Consumer Cyclical,Footwear & Accessories,4 - Mid,0.8812561334641805,0.711737089201878,0.9901960784313726,0.561352657004831,0.03928905519176795,0.8793969849246231
9507,2019-05-31,MU,qQuality,Technology,Semiconductors,5 - Large,0.019455252918287938,0.7420178799489144,0.9895287958115183,0.16666666666666666,0.26996197718631176,0.8735332464146024
9508,2019-05-31,ALGN,qQuality,Healthcare,Medical Devices,5 - Large,0.5473411154345007,0.1673052362707535,0.9882198952879581,0.00904392764857881,0.027883396704689534,0.9269882659713168
9509,2019-05-31,AZPN,qQuality,Technology,Software - Application,5 - Large,0.622568093385214,0.13793103448275862,0.9869109947643979,0.15633074935400518,0.43092522179974646,0.6284224250325945
9510,2019-05-31,CDNS,qQuality,Technology,Software - Application,5 - Large,0.8482490272373541,0.18646232439335889,0.9856020942408377,0.21834625322997417,0.3713561470215463,0.8135593220338984
9511,2019-05-31,NTAP,qQuality,Technology,Computer Hardware,5 - Large,0.13618677042801555,0.49169859514687103,0.9842931937172775,0.31007751937984496,0.20278833967046894,0.2790091264667536
9512,2019-05-31,CTXS,qQuality,Technology,Software - Application,5 - Large,0.24124513618677043,0.4482758620689655,0.9829842931937173,0.810077519379845,0.5830164765525983,0.6844850065189049
9513,2019-05-31,ODFL,qQuality,Industrials,Trucking,5 - Large,0.3670557717250324,0.7867177522349936,0.9803664921465969,0.49870801033591733,0.22560202788339667,0.8722294654498044
9514,2019-05-31,BMY,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.22827496757457846,0.7675606641123882,0.9790575916230366,0.31912144702842377,0.779467680608365,0.7966101694915254
9515,2019-05-31,GOOGL,qQuality,Technology,Internet Content & Information,6 - Mega,0.38261997405966275,0.33077905491698595,0.9777486910994765,0.46770025839793283,0.010139416983523497,0.9139504563233377
9516,2019-05-31,ADBE,qQuality,Technology,Software - Infrastructure,6 - Mega,0.5278858625162127,0.09961685823754789,0.9764397905759162,0.07881136950904392,0.1761723700887199,0.9074315514993481
9517,2019-05-31,COG,qQuality,Energy,Oil & Gas E&P,5 - Large,0.8132295719844358,0.7049808429118773,0.975130890052356,0.2248062015503876,0.8859315589353612,0.9986962190352021
9518,2019-05-31,COG,qGrowth,Energy,Oil & Gas E&P,5 - Large,0.8132295719844358,0.7049808429118773,0.975130890052356,0.2248062015503876,0.8859315589353612,0.9986962190352021
9519,2019-05-31,MNST,qQuality,Consumer Defensive,Beverages - Non-Alcoholic,5 - Large,0.788586251621271,0.24648786717752236,0.9738219895287958,0.5012919896640827,0.6438529784537389,0.7822685788787483
9520,2019-05-31,NKE,qQuality,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.5201037613488976,0.46871008939974457,0.9725130890052356,0.6550387596899225,0.4448669201520913,0.9478487614080835
9521,2019-05-31,NKE,qGrowth,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.5201037613488976,0.46871008939974457,0.9725130890052356,0.6550387596899225,0.4448669201520913,0.9478487614080835
9522,2019-05-31,NKTR,qQuality,Healthcare,Biotechnology,5 - Large,0.2918287937743191,0.8633461047254151,0.9712041884816754,0.14987080103359174,0.7287705956907478,0.20860495436766624
9523,2019-05-31,BKNG,qQuality,Industrials,Travel Services,5 - Large,0.185473411154345,0.508301404853129,0.9698952879581152,0.375968992248062,0.0,0.741851368970013
9524,2019-05-31,FTNT,qQuality,Technology,Software - Infrastructure,5 - Large,0.5525291828793775,0.2669220945083014,0.9685863874345549,0.16925064599483206,0.20912547528517111,0.9152542372881356
9525,2019-05-31,SAM,qQuality,Consumer Defensive,Beverages - Brewers,5 - Large,0.8780804150453956,0.4508301404853129,0.9672774869109948,0.39147286821705424,0.0392902408111534,0.8357235984354628
9526,2019-05-31,AAPL,qQuality,Technology,Consumer Electronics,6 - Mega,0.1543450064850843,0.5197956577266922,0.9659685863874345,0.12661498708010335,0.3231939163498099,0.5528031290743155
9527,2019-05-31,INTC,qQuality,Technology,Semiconductors,6 - Mega,0.11673151750972763,0.6130268199233716,0.9646596858638743,0.36563307493540054,0.33967046894803554,0.8383311603650587
9528,2019-05-31,EA,qQuality,Technology,Electronic Gaming & Multimedia,5 - Large,0.040207522697795074,0.30395913154533843,0.9633507853403142,0.08010335917312661,0.46514575411913817,0.11734028683181226
9529,2019-05-31,MMM,qQuality,Industrials,Specialty Industrial Machinery,5 - Large,0.16731517509727625,0.7100893997445722,0.9620418848167539,0.6472868217054264,0.07097591888466415,0.6610169491525424
9530,2019-05-31,EL,qQuality,Consumer Defensive,Household & Personal Products,5 - Large,0.682230869001297,0.3128991060025543,0.9607329842931938,0.4069767441860465,0.32446134347275035,0.6127770534550195
9531,2019-05-31,LRCX,qQuality,Technology,Semiconductor Equipment & Materials,5 - Large,0.4033722438391699,0.6181353767560664,0.9594240837696335,0.2454780361757106,0.04816223067173642,0.6584093872229465
9532,2019-05-31,XLNX,qQuality,Technology,Semiconductors,5 - Large,0.4578469520103761,0.13537675606641125,0.9581151832460733,0.36046511627906974,0.08491761723700886,0.9308996088657105
9533,2019-05-31,PAYX,qQuality,Industrials,Staffing & Employment Services,5 - Large,0.9079118028534371,0.5006385696040868,0.9568062827225131,0.9354005167958657,0.6679340937896071,0.5580182529335072
9534,2019-05-31,CERN,qQuality,Technology,Health Information Services,5 - Large,0.8612191958495461,0.3563218390804598,0.9554973821989529,0.4263565891472868,0.7452471482889733,0.23076923076923078
9535,2019-05-31,JNJ,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.7341115434500648,0.49808429118773945,0.9541884816753927,0.8863049095607235,0.29911280101394166,0.5945241199478487
9536,2019-05-31,ROL,qQuality,Consumer Cyclical,Personal Services,5 - Large,0.5369649805447471,0.14814814814814814,0.9515706806282722,0.8436692506459949,0.9467680608365019,0.4941329856584094
9537,2019-05-31,ROL,qSentiment,Consumer Cyclical,Personal Services,5 - Large,0.5369649805447471,0.14814814814814814,0.9515706806282722,0.8436692506459949,0.9467680608365019,0.4941329856584094
9538,2019-05-31,SWKS,qQuality,Technology,Semiconductors,5 - Large,0.0622568093385214,0.5172413793103449,0.9502617801047121,0.42377260981912146,0.06463878326996197,0.1864406779661017
9539,2019-05-31,MRK,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.7250324254215305,0.438058748403576,0.9489528795811518,0.9160206718346253,0.697084917617237,0.9361147327249022
9540,2019-05-31,MRK,qGrowth,Healthcare,Drug Manufacturers - General,6 - Mega,0.7250324254215305,0.438058748403576,0.9489528795811518,0.9160206718346253,0.697084917617237,0.9361147327249022
9541,2019-05-31,ACN,qQuality,Technology,Information Technology Services,5 - Large,0.6108949416342413,0.3116219667943806,0.9476439790575916,0.5852713178294574,0.376425855513308,0.47327249022164275
9542,2019-05-31,ROST,qQuality,Consumer Cyclical,Apparel Retail,5 - Large,0.6744487678339819,0.6309067688378033,0.9463350785340314,0.8023255813953488,0.4334600760456274,0.6753585397653195
9543,2019-05-31,ABMD,qQuality,Healthcare,Medical Devices,5 - Large,0.018158236057068743,0.1532567049808429,0.9450261780104712,0.007751937984496124,0.12801013941698347,0.9608865710560626
9544,2019-05-31,ABMD,qGrowth,Healthcare,Medical Devices,5 - Large,0.018158236057068743,0.1532567049808429,0.9450261780104712,0.007751937984496124,0.12801013941698347,0.9608865710560626
9545,2019-05-31,UPS,qQuality,Industrials,Integrated Freight & Logistics,5 - Large,0.1219195849546044,0.8531289910600255,0.943717277486911,0.8333333333333334,0.2395437262357415,0.6310299869621904
9546,2019-05-31,WSM,qQuality,Consumer Cyclical,Specialty Retail,5 - Large,0.5758754863813229,0.8646232439335888,0.9424083769633508,0.4289405684754522,0.4816223067173637,0.7483702737940026
9547,2019-05-31,ANSS,qQuality,Technology,Software - Application,5 - Large,0.490272373540856,0.17113665389527458,0.9410994764397905,0.28294573643410853,0.16349809885931554,0.834419817470665
9548,2019-05-31,CSCO,qQuality,Technology,Communication Equipment,6 - Mega,0.7392996108949417,0.3333333333333333,0.9397905759162304,0.4689922480620155,0.5817490494296578,0.4015645371577575
9549,2019-06-30,FB,qQuality,Technology,Internet Content & Information,6 - Mega,0.3738680465717982,0.2833545108005083,1.0,0.20930232558139536,0.04797979797979801,0.7903645833333334
9550,2019-06-30,INTU,qQuality,Technology,Software - Application,5 - Large,0.5446313065976714,0.21092757306226176,0.9986979166666666,0.3953488372093023,0.08585858585858586,0.8541666666666666
9551,2019-06-30,FFIV,qQuality,Technology,Software - Infrastructure,5 - Large,0.10090556274256145,0.5209656925031766,0.9973958333333334,0.43023255813953487,0.2512626262626263,0.4440104166666667
9552,2019-06-30,MANH,qQuality,Technology,Software - Application,4 - Mid,0.833822091886608,0.13402061855670103,0.99706457925636,0.5859073359073359,0.24558139534883716,0.271356783919598
9553,2019-06-30,MSFT,qQuality,Technology,Software - Infrastructure,6 - Mega,0.8680465717981889,0.24269377382465057,0.99609375,0.5762273901808785,0.15530303030303028,0.8684895833333334
9554,2019-06-30,VMW,qQuality,Technology,Software - Infrastructure,5 - Large,0.5084087968952135,0.26937738246505716,0.9947916666666666,0.46770025839793283,0.2702020202020202,0.71484375
9555,2019-06-30,BIIB,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.26002587322121606,0.8932655654383735,0.9934895833333334,0.059431524547803614,0.10984848484848486,0.80859375
9556,2019-06-30,RHI,qQuality,Industrials,Staffing & Employment Services,4 - Mid,0.13196480938416422,0.7703842549203374,0.9931506849315068,0.4671814671814672,0.4381395348837209,0.8974874371859296
9557,2019-06-30,TXN,qQuality,Technology,Semiconductors,5 - Large,0.34928848641655885,0.3189326556543837,0.9921875,0.603359173126615,0.303030303030303,0.6953125
9558,2019-06-30,DECK,qQuality,Consumer Cyclical,Footwear & Accessories,4 - Mid,0.9257086999022482,0.6907216494845361,0.9911937377690803,0.5762548262548263,0.008372093023255811,0.8824120603015075
9559,2019-06-30,MU,qQuality,Technology,Semiconductors,5 - Large,0.18111254851228978,0.7306226175349428,0.9908854166666666,0.15374677002583978,0.5088383838383839,0.16536458333333334
9560,2019-06-30,ALGN,qQuality,Healthcare,Medical Devices,5 - Large,0.296248382923674,0.18170266836086404,0.9895833333333334,0.006459948320413436,0.022727272727272707,0.9270833333333334
9561,2019-06-30,AZPN,qQuality,Technology,Software - Application,5 - Large,0.6623544631306598,0.13341804320203304,0.98828125,0.14082687338501293,0.2222222222222222,0.6484375
9562,2019-06-30,CDNS,qQuality,Technology,Software - Application,5 - Large,0.8783958602846055,0.1880559085133418,0.9869791666666666,0.1925064599483204,0.29166666666666663,0.8151041666666666
9563,2019-06-30,ODFL,qQuality,Industrials,Trucking,5 - Large,0.32858990944372574,0.7687420584498094,0.984375,0.5090439276485789,0.2815656565656566,0.8736979166666666
9564,2019-06-30,CTXS,qQuality,Technology,Software - Application,5 - Large,0.2186287192755498,0.45870393900889456,0.9830729166666666,0.8191214470284238,0.49242424242424243,0.7005208333333334
9565,2019-06-30,BMY,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.35705045278137126,0.7916137229987293,0.9817708333333334,0.2648578811369509,0.6388888888888888,0.8046875
9566,2019-06-30,GOOGL,qQuality,Technology,Internet Content & Information,6 - Mega,0.19404915912031048,0.36086404066073696,0.98046875,0.4470284237726098,0.011363636363636354,0.9140625
9567,2019-06-30,LULU,qQuality,Consumer Cyclical,Apparel Retail,5 - Large,0.8667529107373868,0.19186785260482847,0.9791666666666666,0.22868217054263565,0.07828282828282829,0.9440104166666666
9568,2019-06-30,LULU,qGrowth,Consumer Cyclical,Apparel Retail,5 - Large,0.8667529107373868,0.19186785260482847,0.9791666666666666,0.22868217054263565,0.07828282828282829,0.9440104166666666
9569,2019-06-30,COG,qQuality,Energy,Oil & Gas E&P,5 - Large,0.39327296248382926,0.7560355781448539,0.9778645833333334,0.2364341085271318,0.7462121212121212,0.9973958333333334
9570,2019-06-30,COG,qGrowth,Energy,Oil & Gas E&P,5 - Large,0.39327296248382926,0.7560355781448539,0.9778645833333334,0.2364341085271318,0.7462121212121212,0.9973958333333334
9571,2019-06-30,ADBE,qQuality,Technology,Software - Infrastructure,6 - Mega,0.7904269081500647,0.10038119440914867,0.9765625,0.07881136950904392,0.03535353535353536,0.8385416666666666
9572,2019-06-30,NKTR,qQuality,Healthcare,Biotechnology,5 - Large,0.22897800776196636,0.8614993646759848,0.9739583333333334,0.1511627906976744,0.7108585858585859,0.20703125
9573,2019-06-30,BKNG,qQuality,Industrials,Travel Services,5 - Large,0.33247089262613194,0.49301143583227447,0.97265625,0.3643410852713178,0.002525252525252486,0.7578125
9574,2019-06-30,NKE,qQuality,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.5640362225097024,0.4599745870393901,0.9713541666666666,0.6408268733850129,0.4558080808080808,0.9479166666666666
9575,2019-06-30,NKE,qGrowth,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.5640362225097024,0.4599745870393901,0.9713541666666666,0.6408268733850129,0.4558080808080808,0.9479166666666666
9576,2019-06-30,MNST,qQuality,Consumer Defensive,Beverages - Non-Alcoholic,5 - Large,0.6416558861578266,0.2630241423125794,0.9700520833333334,0.4780361757105943,0.6287878787878788,0.796875
9577,2019-06-30,SAM,qQuality,Consumer Defensive,Beverages - Brewers,5 - Large,0.7089262613195343,0.41168996188055906,0.96875,0.39018087855297157,0.015151515151515138,0.83984375
9578,2019-06-30,INTC,qQuality,Technology,Semiconductors,6 - Mega,0.19922380336351875,0.613722998729352,0.9674479166666666,0.3772609819121447,0.6338383838383839,0.84375
9579,2019-06-30,AAPL,qQuality,Technology,Consumer Electronics,6 - Mega,0.2742561448900388,0.5019059720457433,0.9661458333333334,0.12144702842377261,0.4494949494949495,0.5677083333333334
9580,2019-06-30,MMM,qQuality,Industrials,Specialty Industrial Machinery,5 - Large,0.13065976714100905,0.7090216010165185,0.96484375,0.6498708010335917,0.18560606060606055,0.6744791666666666
9581,2019-06-30,FTNT,qQuality,Technology,Software - Infrastructure,5 - Large,0.2018111254851229,0.2668360864040661,0.9635416666666666,0.17700258397932817,0.4772727272727273,0.9153645833333334
9582,2019-06-30,EL,qQuality,Consumer Defensive,Household & Personal Products,5 - Large,0.7917205692108668,0.2947903430749682,0.9622395833333334,0.4263565891472868,0.09217171717171713,0.6341145833333334
9583,2019-06-30,EA,qQuality,Technology,Electronic Gaming & Multimedia,5 - Large,0.21604139715394566,0.29860228716645487,0.9609375,0.09431524547803617,0.3459595959595959,0.11458333333333333
9584,2019-06-30,XLNX,qQuality,Technology,Semiconductors,5 - Large,0.47865459249676584,0.12452350698856417,0.9596354166666666,0.35917312661498707,0.17045454545454541,0.9322916666666666
9585,2019-06-30,NTAP,qQuality,Technology,Computer Hardware,5 - Large,0.029754204398447608,0.5006353240152478,0.9583333333333334,0.33204134366925064,0.7525252525252525,0.6731770833333334
9586,2019-06-30,LRCX,qQuality,Technology,Semiconductor Equipment & Materials,5 - Large,0.38939197930142305,0.6188055908513341,0.95703125,0.23126614987080105,0.13636363636363635,0.6809895833333334
9587,2019-06-30,CERN,qQuality,Technology,Health Information Services,5 - Large,0.6959896507115135,0.3748411689961881,0.9557291666666666,0.42506459948320413,0.726010101010101,0.2421875
9588,2019-06-30,PAYX,qQuality,Industrials,Staffing & Employment Services,5 - Large,0.7296248382923674,0.5451080050825922,0.9544270833333334,0.9302325581395349,0.48863636363636365,0.5794270833333334
9589,2019-06-30,JNJ,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.5265200517464425,0.49682337992376113,0.953125,0.8863049095607235,0.22853535353535348,0.609375
9590,2019-06-30,PAYC,qQuality,Technology,Software - Application,5 - Large,0.8848641655886158,0.08259212198221093,0.9518229166666666,0.3333333333333333,0.07196969696969702,0.9622395833333334
9591,2019-06-30,PAYC,qGrowth,Technology,Software - Application,5 - Large,0.8848641655886158,0.08259212198221093,0.9518229166666666,0.3333333333333333,0.07196969696969702,0.9622395833333334
9592,2019-06-30,MRK,qQuality,Healthcare,Drug Manufacturers - General,6 - Mega,0.8576972833117723,0.44218551461245237,0.9505208333333334,0.9186046511627907,0.5202020202020202,0.9361979166666666
9593,2019-06-30,MRK,qGrowth,Healthcare,Drug Manufacturers - General,6 - Mega,0.8576972833117723,0.44218551461245237,0.9505208333333334,0.9186046511627907,0.5202020202020202,0.9361979166666666
9594,2019-06-30,ROL,qQuality,Consumer Cyclical,Personal Services,5 - Large,0.48124191461837,0.16645489199491742,0.94921875,0.8217054263565892,0.8939393939393939,0.515625
9595,2019-06-30,SWKS,qQuality,Technology,Semiconductors,5 - Large,0.09314359637774904,0.49428208386277,0.9479166666666666,0.4069767441860465,0.26641414141414144,0.1875
9596,2019-06-30,ACN,qQuality,Technology,Information Technology Services,5 - Large,0.6338939197930142,0.3303684879288437,0.9466145833333334,0.5981912144702842,0.3017676767676768,0.46484375
9597,2019-06-30,ABMD,qQuality,Healthcare,Medical Devices,5 - Large,0.04915912031047866,0.16899618805590852,0.9453125,0.00904392764857881,0.09722222222222221,0.9583333333333334
9598,2019-06-30,ABMD,qGrowth,Healthcare,Medical Devices,5 - Large,0.04915912031047866,0.16899618805590852,0.9453125,0.00904392764857881,0.09722222222222221,0.9583333333333334
9599,2019-06-30,UPS,qQuality,Industrials,Integrated Freight & Logistics,5 - Large,0.17981888745148772,0.8475222363405337,0.9440104166666666,0.8062015503875969,0.33207070707070707,0.6432291666666666
9600,2019-06-30,CSCO,qQuality,Technology,Communication Equipment,6 - Mega,0.8305304010349288,0.3405336721728081,0.9427083333333334,0.4560723514211886,0.5505050505050505,0.40234375
9601,2019-06-30,ANSS,qQuality,Technology,Software - Application,5 - Large,0.6196636481241915,0.16772554002541296,0.94140625,0.25839793281653745,0.059343434343434365,0.8411458333333334
9602,2019-06-30,LUV,qQuality,Industrials,Airlines,5 - Large,0.3040103492884864,0.9301143583227446,0.9401041666666666,0.5529715762273901,0.6628787878787878,0.6263020833333334
9603,2019-06-30,JKHY,qQuality,Technology,Information Technology Services,5 - Large,0.37645536869340235,0.14866581956797967,0.9388020833333334,0.8695090439276486,0.38762626262626265,0.2526041666666667
9604,2019-07-31,FB,qQuality,Technology,Internet Content & Information,6 - Mega,0.7984496124031008,0.2877059569074778,1.0,0.22522522522522523,0.20702634880803006,0.7591145833333334
9605,2019-07-31,BIIB,qQuality,Healthcare,Drug Manufacturers - General,5 - Large,0.056847545219638244,0.8986058301647655,0.9987012987012988,0.05662805662805663,0.1555834378920954,0.9153645833333334
9606,2019-07-31,INTU,qQuality,Technology,Software - Application,5 - Large,0.7739018087855297,0.20152091254752852,0.9974025974025974,0.44015444015444016,0.11668757841907151,0.8684895833333334
9607,2019-07-31,FFIV,qQuality,Technology,Software - Infrastructure,5 - Large,0.313953488372093,0.5259822560202788,0.9961038961038962,0.4247104247104247,0.24090338770388964,0.35546875
9608,2019-07-31,MSFT,qQuality,Technology,Software - Infrastructure,6 - Mega,0.7919896640826873,0.2420785804816223,0.9948051948051948,0.61003861003861,0.4253450439146801,0.87109375
9609,2019-07-31,VMW,qQuality,Technology,Software - Infrastructure,5 - Large,0.4496124031007752,0.2661596958174905,0.9935064935064936,0.4800514800514801,0.10790464240903386,0.7213541666666666
9610,2019-07-31,RHI,qQuality,Industrials,Staffing & Employment Services,4 - Mid,0.500968992248062,0.7492984097287184,0.9931640625,0.44593301435406696,0.2219152854511971,0.9085427135678392
9611,2019-07-31,TXN,qQuality,Technology,Semiconductors,5 - Large,0.9263565891472868,0.28010139416983526,0.9922077922077922,0.5817245817245817,0.11543287327478047,0.6432291666666666
9612,2019-07-31,MU,qQuality,Technology,Semiconductors,5 - Large,0.7532299741602068,0.7211660329531052,0.990909090909091,0.15444015444015444,0.2547051442910916,0.18489583333333334
