date,EEM,EFA,IEF,JNK,SCHH,^GSPC,^RUT
2021-01-22,0.29,0.18,-0.01,0.05,0.03,0.18,0.4
2021-01-25,0.3,0.18,-0.01,0.05,0.04,0.19,0.4
2021-01-26,0.29,0.18,-0.01,0.05,0.05,0.18,0.39
2021-01-27,0.25,0.15,-0.01,0.05,0.03,0.15,0.36
2021-01-28,0.26,0.16,-0.01,0.05,0.04,0.16,0.36
2021-01-29,0.23,0.14,-0.01,0.04,0.03,0.14,0.33
2021-02-01,0.26,0.15,-0.01,0.05,0.05,0.16,0.37
2021-02-02,0.28,0.16,-0.02,0.05,0.06,0.17,0.38
2021-02-03,0.28,0.16,-0.02,0.05,0.06,0.17,0.38
2021-02-04,0.28,0.16,-0.02,0.05,0.07,0.19,0.41
2021-02-05,0.29,0.17,-0.02,0.05,0.07,0.19,0.43
2021-02-08,0.29,0.18,-0.02,0.06,0.08,0.2,0.46
2021-02-09,0.3,0.18,-0.02,0.05,0.08,0.2,0.46
2021-02-10,0.31,0.18,-0.02,0.05,0.09,0.19,0.45
2021-02-11,0.32,0.19,-0.02,0.05,0.09,0.2,0.45
2021-02-12,0.32,0.19,-0.02,0.06,0.09,0.2,0.45
2021-02-16,0.32,0.2,-0.03,0.05,0.08,0.2,0.44
2021-02-17,0.32,0.19,-0.03,0.05,0.08,0.2,0.43
2021-02-18,0.3,0.19,-0.03,0.05,0.08,0.19,0.4
2021-02-19,0.3,0.19,-0.03,0.05,0.09,0.19,0.43
2021-02-22,0.26,0.19,-0.04,0.05,0.1,0.18,0.42
2021-02-23,0.27,0.19,-0.03,0.05,0.1,0.18,0.4
2021-02-24,0.26,0.19,-0.04,0.05,0.11,0.19,0.43
2021-02-25,0.23,0.17,-0.05,0.04,0.09,0.16,0.38
2021-02-26,0.21,0.15,-0.04,0.04,0.08,0.15,0.37
2021-03-01,0.24,0.17,-0.04,0.05,0.08,0.18,0.42
2021-03-02,0.23,0.17,-0.04,0.05,0.07,0.17,0.39
2021-03-03,0.22,0.16,-0.04,0.04,0.06,0.15,0.37
2021-03-04,0.19,0.15,-0.05,0.04,0.06,0.14,0.33
2021-03-05,0.21,0.15,-0.05,0.04,0.07,0.16,0.36
2021-03-08,0.17,0.15,-0.05,0.03,0.08,0.15,0.36
2021-03-09,0.2,0.16,-0.05,0.04,0.08,0.16,0.38
2021-03-10,0.19,0.17,-0.05,0.04,0.1,0.17,0.4
2021-03-11,0.22,0.17,-0.05,0.04,0.11,0.18,0.43
2021-03-12,0.2,0.17,-0.05,0.04,0.12,0.18,0.44
2021-03-15,0.2,0.17,-0.05,0.04,0.14,0.18,0.44
2021-03-16,0.2,0.17,-0.05,0.03,0.13,0.18,0.41
2021-03-17,0.2,0.18,-0.05,0.03,0.13,0.18,0.41
2021-03-18,0.18,0.16,-0.06,0.03,0.12,0.16,0.37
2021-03-19,0.19,0.16,-0.06,0.03,0.1,0.16,0.37
2021-03-22,0.18,0.16,-0.06,0.03,0.11,0.16,0.36
2021-03-23,0.16,0.15,-0.05,0.03,0.11,0.15,0.31
2021-03-24,0.13,0.14,-0.05,0.03,0.1,0.15,0.27
2021-03-25,0.13,0.15,-0.05,0.03,0.11,0.15,0.3
2021-03-26,0.16,0.16,-0.06,0.04,0.14,0.17,0.32
2021-03-29,0.15,0.15,-0.06,0.04,0.13,0.16,0.28
2021-03-30,0.15,0.15,-0.06,0.03,0.13,0.16,0.3
2021-03-31,0.16,0.14,-0.06,0.04,0.12,0.16,0.31
2021-04-01,0.17,0.16,-0.06,0.04,0.14,0.17,0.32
2021-04-05,0.17,0.17,-0.06,0.04,0.14,0.19,0.33
2021-04-06,0.17,0.16,-0.05,0.04,0.14,0.18,0.32
2021-04-07,0.16,0.16,-0.05,0.04,0.14,0.18,0.3
2021-04-08,0.16,0.16,-0.05,0.04,0.14,0.19,0.3
2021-04-09,0.15,0.16,-0.05,0.04,0.14,0.19,0.3
2021-04-12,0.14,0.16,-0.05,0.03,0.14,0.19,0.29
2021-04-13,0.15,0.16,-0.05,0.03,0.15,0.19,0.29
2021-04-14,0.15,0.16,-0.05,0.03,0.14,0.19,0.29
2021-04-15,0.16,0.17,-0.04,0.04,0.16,0.2,0.3
2021-04-16,0.16,0.18,-0.05,0.03,0.16,0.2,0.3
2021-04-19,0.15,0.17,-0.05,0.03,0.16,0.19,0.28
2021-04-20,0.14,0.15,-0.04,0.03,0.17,0.18,0.25
2021-04-21,0.15,0.16,-0.04,0.03,0.18,0.19,0.27
2021-04-22,0.14,0.15,-0.04,0.03,0.17,0.18,0.27
2021-04-23,0.16,0.16,-0.04,0.03,0.18,0.19,0.29
2021-04-26,0.16,0.16,-0.04,0.03,0.18,0.19,0.3
2021-04-27,0.15,0.16,-0.05,0.03,0.18,0.19,0.3
2021-04-28,0.16,0.16,-0.05,0.03,0.17,0.19,0.3
2021-04-29,0.16,0.16,-0.05,0.03,0.18,0.19,0.29
2021-04-30,0.13,0.14,-0.05,0.03,0.18,0.18,0.27
2021-05-03,0.13,0.15,-0.04,0.03,0.18,0.18,0.27
2021-05-04,0.12,0.13,-0.04,0.03,0.17,0.17,0.25
2021-05-05,0.12,0.15,-0.04,0.03,0.15,0.17,0.25
2021-05-06,0.13,0.16,-0.04,0.03,0.16,0.18,0.24
2021-05-07,0.14,0.17,-0.04,0.03,0.17,0.19,0.26
2021-05-10,0.12,0.16,-0.04,0.03,0.17,0.17,0.22
2021-05-11,0.11,0.14,-0.04,0.02,0.15,0.16,0.22
2021-05-12,0.08,0.12,-0.05,0.02,0.12,0.14,0.18
2021-05-13,0.08,0.13,-0.04,0.02,0.14,0.15,0.19
2021-05-14,0.1,0.15,-0.04,0.02,0.15,0.16,0.22
2021-05-17,0.09,0.14,-0.04,0.02,0.15,0.16,0.22
2021-05-18,0.11,0.15,-0.04,0.02,0.15,0.15,0.21
2021-05-19,0.1,0.13,-0.05,0.02,0.14,0.14,0.2
2021-05-20,0.11,0.15,-0.04,0.02,0.15,0.15,0.2
2021-05-21,0.09,0.15,-0.04,0.02,0.15,0.15,0.2
2021-05-24,0.1,0.15,-0.04,0.02,0.16,0.16,0.21
2021-05-25,0.11,0.15,-0.04,0.02,0.16,0.16,0.19
2021-05-26,0.12,0.15,-0.04,0.02,0.17,0.16,0.22
2021-05-27,0.12,0.15,-0.04,0.02,0.16,0.16,0.23
2021-05-28,0.12,0.15,-0.04,0.02,0.17,0.16,0.22
2021-06-01,0.14,0.16,-0.04,0.02,0.19,0.16,0.23
2021-06-02,0.14,0.16,-0.04,0.02,0.2,0.16,0.23
2021-06-03,0.13,0.15,-0.04,0.02,0.2,0.15,0.22
2021-06-04,0.14,0.16,-0.03,0.02,0.2,0.16,0.22
2021-06-07,0.13,0.16,-0.03,0.02,0.21,0.16,0.24
2021-06-08,0.12,0.16,-0.03,0.02,0.22,0.16,0.25
2021-06-09,0.12,0.16,-0.03,0.02,0.22,0.15,0.24
2021-06-10,0.12,0.14,-0.02,0.02,0.23,0.16,0.23
2021-06-11,0.12,0.14,-0.03,0.03,0.22,0.16,0.24
2021-06-14,0.12,0.14,-0.03,0.02,0.23,0.16,0.23
2021-06-15,0.11,0.14,-0.03,0.02,0.21,0.15,0.22
2021-06-16,0.09,0.14,-0.03,0.02,0.2,0.15,0.22
2021-06-17,0.1,0.13,-0.03,0.02,0.2,0.14,0.2
2021-06-18,0.09,0.1,-0.03,0.02,0.18,0.13,0.17
2021-06-21,0.09,0.12,-0.03,0.02,0.2,0.14,0.2
2021-06-22,0.09,0.12,-0.03,0.02,0.19,0.15,0.2
2021-06-23,0.09,0.11,-0.03,0.02,0.18,0.14,0.2
2021-06-24,0.1,0.12,-0.03,0.03,0.18,0.15,0.22
2021-06-25,0.11,0.12,-0.03,0.03,0.19,0.15,0.21
2021-06-28,0.11,0.11,-0.03,0.03,0.18,0.15,0.21
2021-06-29,0.11,0.11,-0.03,0.03,0.18,0.15,0.2
2021-06-30,0.1,0.1,-0.02,0.03,0.17,0.15,0.2
2021-07-01,0.09,0.1,-0.03,0.02,0.17,0.16,0.2
2021-07-02,0.09,0.1,-0.02,0.03,0.18,0.16,0.19
2021-07-06,0.07,0.09,-0.02,0.03,0.19,0.16,0.17
2021-07-07,0.07,0.1,-0.01,0.02,0.19,0.16,0.16
2021-07-08,0.04,0.08,-0.01,0.02,0.18,,0.15
2021-07-09,0.06,0.1,-0.02,0.02,0.2,0.16,0.17
2021-07-12,0.06,0.11,-0.02,0.02,0.21,0.17,0.17
2021-07-13,0.06,0.1,-0.02,0.02,0.19,0.16,0.14
2021-07-14,0.06,0.1,-0.01,0.02,0.2,0.16,0.12
2021-07-15,0.07,0.09,-0.01,0.02,0.2,0.16,0.11
2021-07-16,0.06,0.08,-0.01,0.02,0.2,0.15,0.1
2021-07-19,0.04,0.06,-0.0,0.01,0.18,0.13,0.08
2021-07-20,0.04,0.07,-0.0,0.02,0.2,0.14,0.11
2021-07-21,0.05,0.08,-0.01,0.02,0.2,0.15,0.13
2021-07-22,0.05,0.08,-0.01,0.02,0.19,0.15,0.11
2021-07-23,0.03,0.09,-0.01,0.02,0.2,0.16,
