,date,NAPMPMI,NAPMNMI,NAPMPMI_signal,NAPMNMI_signal,PMI_signal
481,1996-11-05,50.5,56.0,1.0,1.0,1.0
482,1996-11-06,50.5,56.0,1.0,1.0,1.0
483,1996-11-07,50.5,56.0,1.0,1.0,1.0
484,1996-11-08,50.5,56.0,1.0,1.0,1.0
485,1996-11-11,50.5,56.0,1.0,1.0,1.0
486,1996-11-12,50.5,56.0,1.0,1.0,1.0
487,1996-11-13,50.5,56.0,1.0,1.0,1.0
488,1996-11-14,50.5,56.0,1.0,1.0,1.0
489,1996-11-15,50.5,56.0,1.0,1.0,1.0
490,1996-11-18,50.5,56.0,1.0,1.0,1.0
491,1996-11-19,50.5,56.0,1.0,1.0,1.0
492,1996-11-20,50.5,56.0,1.0,1.0,1.0
493,1996-11-21,50.5,56.0,1.0,1.0,1.0
494,1996-11-22,50.5,56.0,1.0,1.0,1.0
495,1996-11-25,50.5,56.0,1.0,1.0,1.0
496,1996-11-26,50.5,56.0,1.0,1.0,1.0
497,1996-11-27,50.5,56.0,1.0,1.0,1.0
498,1996-11-28,50.5,56.0,1.0,1.0,1.0
499,1996-11-29,50.5,56.0,1.0,1.0,1.0
500,1996-12-02,53.0,56.0,1.0,1.0,1.0
501,1996-12-03,53.0,56.0,1.0,1.0,1.0
502,1996-12-04,53.0,56.0,1.0,1.0,1.0
503,1996-12-05,53.0,56.0,1.0,1.0,1.0
504,1996-12-06,53.0,56.0,1.0,1.0,1.0
505,1996-12-09,53.0,56.0,1.0,1.0,1.0
506,1996-12-10,53.0,56.0,1.0,1.0,1.0
507,1996-12-11,53.0,56.0,1.0,1.0,1.0
508,1996-12-12,53.0,56.0,1.0,1.0,1.0
509,1996-12-13,53.0,56.0,1.0,1.0,1.0
510,1996-12-16,53.0,56.0,1.0,1.0,1.0
511,1996-12-17,53.0,56.0,1.0,1.0,1.0
512,1996-12-18,53.0,56.0,1.0,1.0,1.0
513,1996-12-19,53.0,56.0,1.0,1.0,1.0
514,1996-12-20,53.0,56.0,1.0,1.0,1.0
515,1996-12-23,53.0,56.0,1.0,1.0,1.0
516,1996-12-24,53.0,56.0,1.0,1.0,1.0
517,1996-12-25,53.0,56.0,1.0,1.0,1.0
518,1996-12-26,53.0,56.0,1.0,1.0,1.0
519,1996-12-27,53.0,56.0,1.0,1.0,1.0
520,1996-12-30,53.0,56.0,1.0,1.0,1.0
521,1996-12-31,55.2,56.0,1.0,1.0,1.0
522,1997-01-01,55.2,56.0,1.0,1.0,1.0
523,1997-01-02,55.2,56.0,1.0,1.0,1.0
524,1997-01-03,55.2,56.0,1.0,1.0,1.0
525,1997-01-06,55.2,56.0,1.0,1.0,1.0
526,1997-01-07,55.2,56.0,1.0,1.0,1.0
527,1997-01-08,55.2,56.0,1.0,1.0,1.0
528,1997-01-09,55.2,56.0,1.0,1.0,1.0
529,1997-01-10,55.2,56.0,1.0,1.0,1.0
530,1997-01-13,55.2,56.0,1.0,1.0,1.0
531,1997-01-14,55.2,56.0,1.0,1.0,1.0
532,1997-01-15,55.2,56.0,1.0,1.0,1.0
533,1997-01-16,55.2,56.0,1.0,1.0,1.0
534,1997-01-17,55.2,56.0,1.0,1.0,1.0
535,1997-01-20,55.2,56.0,1.0,1.0,1.0
536,1997-01-21,55.2,56.0,1.0,1.0,1.0
537,1997-01-22,55.2,56.0,1.0,1.0,1.0
538,1997-01-23,55.2,56.0,1.0,1.0,1.0
539,1997-01-24,55.2,56.0,1.0,1.0,1.0
540,1997-01-27,55.2,56.0,1.0,1.0,1.0
541,1997-01-28,55.2,56.0,1.0,1.0,1.0
542,1997-01-29,55.2,56.0,1.0,1.0,1.0
543,1997-01-30,55.2,56.0,1.0,1.0,1.0
544,1997-01-31,53.8,56.0,1.0,1.0,1.0
545,1997-02-03,53.8,56.0,1.0,1.0,1.0
546,1997-02-04,53.8,56.0,1.0,1.0,1.0
547,1997-02-05,53.8,56.0,1.0,1.0,1.0
548,1997-02-06,53.8,56.0,1.0,1.0,1.0
549,1997-02-07,53.8,56.0,1.0,1.0,1.0
550,1997-02-10,53.8,56.0,1.0,1.0,1.0
551,1997-02-11,53.8,56.0,1.0,1.0,1.0
552,1997-02-12,53.8,56.0,1.0,1.0,1.0
553,1997-02-13,53.8,56.0,1.0,1.0,1.0
554,1997-02-14,53.8,56.0,1.0,1.0,1.0
555,1997-02-17,53.8,56.0,1.0,1.0,1.0
556,1997-02-18,53.8,56.0,1.0,1.0,1.0
557,1997-02-19,53.8,56.0,1.0,1.0,1.0
558,1997-02-20,53.8,56.0,1.0,1.0,1.0
559,1997-02-21,53.8,56.0,1.0,1.0,1.0
560,1997-02-24,53.8,56.0,1.0,1.0,1.0
561,1997-02-25,53.8,56.0,1.0,1.0,1.0
562,1997-02-26,53.8,56.0,1.0,1.0,1.0
563,1997-02-27,53.8,56.0,1.0,1.0,1.0
564,1997-02-28,53.1,56.0,1.0,1.0,1.0
565,1997-03-03,53.1,56.0,1.0,1.0,1.0
566,1997-03-04,53.1,56.0,1.0,1.0,1.0
567,1997-03-05,53.1,56.0,1.0,1.0,1.0
568,1997-03-06,53.1,56.0,1.0,1.0,1.0
569,1997-03-07,53.1,56.0,1.0,1.0,1.0
570,1997-03-10,53.1,56.0,1.0,1.0,1.0
571,1997-03-11,53.1,56.0,1.0,1.0,1.0
572,1997-03-12,53.1,56.0,1.0,1.0,1.0
573,1997-03-13,53.1,56.0,1.0,1.0,1.0
574,1997-03-14,53.1,56.0,1.0,1.0,1.0
575,1997-03-17,53.1,56.0,1.0,1.0,1.0
576,1997-03-18,53.1,56.0,1.0,1.0,1.0
577,1997-03-19,53.1,56.0,1.0,1.0,1.0
578,1997-03-20,53.1,56.0,1.0,1.0,1.0
579,1997-03-21,53.1,56.0,1.0,1.0,1.0
580,1997-03-24,53.1,56.0,1.0,1.0,1.0
581,1997-03-25,53.1,56.0,1.0,1.0,1.0
582,1997-03-26,53.1,56.0,1.0,1.0,1.0
583,1997-03-27,53.1,56.0,1.0,1.0,1.0
584,1997-03-28,53.1,56.0,1.0,1.0,1.0
585,1997-03-31,53.8,56.0,1.0,1.0,1.0
586,1997-04-01,53.8,56.0,1.0,1.0,1.0
587,1997-04-02,53.8,56.0,1.0,1.0,1.0
588,1997-04-03,53.8,56.0,1.0,1.0,1.0
589,1997-04-04,53.8,56.0,1.0,1.0,1.0
590,1997-04-07,53.8,56.0,1.0,1.0,1.0
591,1997-04-08,53.8,56.0,1.0,1.0,1.0
592,1997-04-09,53.8,56.0,1.0,1.0,1.0
593,1997-04-10,53.8,56.0,1.0,1.0,1.0
594,1997-04-11,53.8,56.0,1.0,1.0,1.0
595,1997-04-14,53.8,56.0,1.0,1.0,1.0
596,1997-04-15,53.8,56.0,1.0,1.0,1.0
597,1997-04-16,53.8,56.0,1.0,1.0,1.0
598,1997-04-17,53.8,56.0,1.0,1.0,1.0
599,1997-04-18,53.8,56.0,1.0,1.0,1.0
600,1997-04-21,53.8,56.0,1.0,1.0,1.0
601,1997-04-22,53.8,56.0,1.0,1.0,1.0
602,1997-04-23,53.8,56.0,1.0,1.0,1.0
603,1997-04-24,53.8,56.0,1.0,1.0,1.0
604,1997-04-25,53.8,56.0,1.0,1.0,1.0
605,1997-04-28,53.8,56.0,1.0,1.0,1.0
606,1997-04-29,53.8,56.0,1.0,1.0,1.0
607,1997-04-30,53.7,56.0,1.0,1.0,1.0
608,1997-05-01,53.7,56.0,1.0,1.0,1.0
609,1997-05-02,53.7,56.0,1.0,1.0,1.0
610,1997-05-05,53.7,56.0,1.0,1.0,1.0
611,1997-05-06,53.7,56.0,1.0,1.0,1.0
612,1997-05-07,53.7,56.0,1.0,1.0,1.0
613,1997-05-08,53.7,56.0,1.0,1.0,1.0
614,1997-05-09,53.7,56.0,1.0,1.0,1.0
615,1997-05-12,53.7,56.0,1.0,1.0,1.0
616,1997-05-13,53.7,56.0,1.0,1.0,1.0
617,1997-05-14,53.7,56.0,1.0,1.0,1.0
618,1997-05-15,53.7,56.0,1.0,1.0,1.0
619,1997-05-16,53.7,56.0,1.0,1.0,1.0
620,1997-05-19,53.7,56.0,1.0,1.0,1.0
621,1997-05-20,53.7,56.0,1.0,1.0,1.0
622,1997-05-21,53.7,56.0,1.0,1.0,1.0
623,1997-05-22,53.7,56.0,1.0,1.0,1.0
624,1997-05-23,53.7,56.0,1.0,1.0,1.0
625,1997-05-26,53.7,56.0,1.0,1.0,1.0
626,1997-05-27,53.7,56.0,1.0,1.0,1.0
627,1997-05-28,53.7,56.0,1.0,1.0,1.0
628,1997-05-29,53.7,56.0,1.0,1.0,1.0
629,1997-05-30,53.7,56.0,1.0,1.0,1.0
630,1997-06-02,56.1,56.0,1.0,1.0,1.0
631,1997-06-03,56.1,56.0,1.0,1.0,1.0
632,1997-06-04,56.1,56.0,1.0,1.0,1.0
633,1997-06-05,56.1,56.0,1.0,1.0,1.0
634,1997-06-06,56.1,56.0,1.0,1.0,1.0
635,1997-06-09,56.1,56.0,1.0,1.0,1.0
636,1997-06-10,56.1,56.0,1.0,1.0,1.0
637,1997-06-11,56.1,56.0,1.0,1.0,1.0
638,1997-06-12,56.1,56.0,1.0,1.0,1.0
639,1997-06-13,56.1,56.0,1.0,1.0,1.0
640,1997-06-16,56.1,56.0,1.0,1.0,1.0
641,1997-06-17,56.1,56.0,1.0,1.0,1.0
642,1997-06-18,56.1,56.0,1.0,1.0,1.0
643,1997-06-19,56.1,56.0,1.0,1.0,1.0
644,1997-06-20,56.1,56.0,1.0,1.0,1.0
645,1997-06-23,56.1,56.0,1.0,1.0,1.0
646,1997-06-24,56.1,56.0,1.0,1.0,1.0
647,1997-06-25,56.1,56.0,1.0,1.0,1.0
648,1997-06-26,56.1,56.0,1.0,1.0,1.0
649,1997-06-27,56.1,56.0,1.0,1.0,1.0
650,1997-06-30,54.9,56.0,1.0,1.0,1.0
651,1997-07-01,54.9,56.0,1.0,1.0,1.0
652,1997-07-02,54.9,56.0,1.0,1.0,1.0
653,1997-07-03,54.9,56.0,1.0,1.0,1.0
654,1997-07-04,54.9,56.0,1.0,1.0,1.0
655,1997-07-07,54.9,56.0,1.0,1.0,1.0
656,1997-07-08,54.9,56.0,1.0,1.0,1.0
657,1997-07-09,54.9,56.0,1.0,1.0,1.0
658,1997-07-10,54.9,56.0,1.0,1.0,1.0
659,1997-07-11,54.9,56.0,1.0,1.0,1.0
660,1997-07-14,54.9,56.0,1.0,1.0,1.0
661,1997-07-15,54.9,56.0,1.0,1.0,1.0
662,1997-07-16,54.9,56.0,1.0,1.0,1.0
663,1997-07-17,54.9,56.0,1.0,1.0,1.0
664,1997-07-18,54.9,56.0,1.0,1.0,1.0
665,1997-07-21,54.9,56.0,1.0,1.0,1.0
666,1997-07-22,54.9,56.0,1.0,1.0,1.0
667,1997-07-23,54.9,56.0,1.0,1.0,1.0
668,1997-07-24,54.9,56.0,1.0,1.0,1.0
669,1997-07-25,54.9,56.0,1.0,1.0,1.0
670,1997-07-28,54.9,56.0,1.0,1.0,1.0
671,1997-07-29,54.9,56.0,1.0,1.0,1.0
672,1997-07-30,54.9,56.0,1.0,1.0,1.0
673,1997-07-31,57.7,56.7,1.0,1.0,1.0
674,1997-08-01,57.7,56.7,1.0,1.0,1.0
675,1997-08-04,57.7,56.7,1.0,1.0,1.0
676,1997-08-05,57.7,56.7,1.0,1.0,1.0
677,1997-08-06,57.7,56.7,1.0,1.0,1.0
678,1997-08-07,57.7,56.7,1.0,1.0,1.0
679,1997-08-08,57.7,56.7,1.0,1.0,1.0
680,1997-08-11,57.7,56.7,1.0,1.0,1.0
681,1997-08-12,57.7,56.7,1.0,1.0,1.0
682,1997-08-13,57.7,56.7,1.0,1.0,1.0
683,1997-08-14,57.7,56.7,1.0,1.0,1.0
684,1997-08-15,57.7,56.7,1.0,1.0,1.0
685,1997-08-18,57.7,56.7,1.0,1.0,1.0
686,1997-08-19,57.7,56.7,1.0,1.0,1.0
687,1997-08-20,57.7,56.7,1.0,1.0,1.0
688,1997-08-21,57.7,56.7,1.0,1.0,1.0
689,1997-08-22,57.7,56.7,1.0,1.0,1.0
690,1997-08-25,57.7,56.7,1.0,1.0,1.0
691,1997-08-26,57.7,56.7,1.0,1.0,1.0
692,1997-08-27,57.7,56.7,1.0,1.0,1.0
693,1997-08-28,57.7,56.7,1.0,1.0,1.0
694,1997-08-29,57.7,56.7,1.0,1.0,1.0
695,1997-09-01,56.3,62.0,1.0,1.0,1.0
696,1997-09-02,56.3,62.0,1.0,1.0,1.0
697,1997-09-03,56.3,62.0,1.0,1.0,1.0
698,1997-09-04,56.3,62.0,1.0,1.0,1.0
699,1997-09-05,56.3,62.0,1.0,1.0,1.0
700,1997-09-08,56.3,62.0,1.0,1.0,1.0
701,1997-09-09,56.3,62.0,1.0,1.0,1.0
702,1997-09-10,56.3,62.0,1.0,1.0,1.0
703,1997-09-11,56.3,62.0,1.0,1.0,1.0
704,1997-09-12,56.3,62.0,1.0,1.0,1.0
705,1997-09-15,56.3,62.0,1.0,1.0,1.0
706,1997-09-16,56.3,62.0,1.0,1.0,1.0
707,1997-09-17,56.3,62.0,1.0,1.0,1.0
708,1997-09-18,56.3,62.0,1.0,1.0,1.0
709,1997-09-19,56.3,62.0,1.0,1.0,1.0
710,1997-09-22,56.3,62.0,1.0,1.0,1.0
711,1997-09-23,56.3,62.0,1.0,1.0,1.0
712,1997-09-24,56.3,62.0,1.0,1.0,1.0
713,1997-09-25,56.3,62.0,1.0,1.0,1.0
714,1997-09-26,56.3,62.0,1.0,1.0,1.0
715,1997-09-29,56.3,62.0,1.0,1.0,1.0
716,1997-09-30,53.9,56.2,1.0,1.0,1.0
717,1997-10-01,53.9,56.2,1.0,1.0,1.0
718,1997-10-02,53.9,56.2,1.0,1.0,1.0
719,1997-10-03,53.9,56.2,1.0,1.0,1.0
720,1997-10-06,53.9,56.2,1.0,1.0,1.0
721,1997-10-07,53.9,56.2,1.0,1.0,1.0
722,1997-10-08,53.9,56.2,1.0,1.0,1.0
723,1997-10-09,53.9,56.2,1.0,1.0,1.0
724,1997-10-10,53.9,56.2,1.0,1.0,1.0
725,1997-10-13,53.9,56.2,1.0,1.0,1.0
726,1997-10-14,53.9,56.2,1.0,1.0,1.0
727,1997-10-15,53.9,56.2,1.0,1.0,1.0
728,1997-10-16,53.9,56.2,1.0,1.0,1.0
729,1997-10-17,53.9,56.2,1.0,1.0,1.0
730,1997-10-20,53.9,56.2,1.0,1.0,1.0
731,1997-10-21,53.9,56.2,1.0,1.0,1.0
732,1997-10-22,53.9,56.2,1.0,1.0,1.0
733,1997-10-23,53.9,56.2,1.0,1.0,1.0
734,1997-10-24,53.9,56.2,1.0,1.0,1.0
735,1997-10-27,53.9,56.2,1.0,1.0,1.0
736,1997-10-28,53.9,56.2,1.0,1.0,1.0
737,1997-10-29,53.9,56.2,1.0,1.0,1.0
738,1997-10-30,53.9,56.2,1.0,1.0,1.0
739,1997-10-31,56.4,56.6,1.0,1.0,1.0
740,1997-11-03,56.4,56.6,1.0,1.0,1.0
741,1997-11-04,56.4,56.6,1.0,1.0,1.0
742,1997-11-05,56.4,56.6,1.0,1.0,1.0
743,1997-11-06,56.4,56.6,1.0,1.0,1.0
744,1997-11-07,56.4,56.6,1.0,1.0,1.0
745,1997-11-10,56.4,56.6,1.0,1.0,1.0
746,1997-11-11,56.4,56.6,1.0,1.0,1.0
747,1997-11-12,56.4,56.6,1.0,1.0,1.0
748,1997-11-13,56.4,56.6,1.0,1.0,1.0
749,1997-11-14,56.4,56.6,1.0,1.0,1.0
750,1997-11-17,56.4,56.6,1.0,1.0,1.0
751,1997-11-18,56.4,56.6,1.0,1.0,1.0
752,1997-11-19,56.4,56.6,1.0,1.0,1.0
753,1997-11-20,56.4,56.6,1.0,1.0,1.0
754,1997-11-21,56.4,56.6,1.0,1.0,1.0
755,1997-11-24,56.4,56.6,1.0,1.0,1.0
756,1997-11-25,56.4,56.6,1.0,1.0,1.0
757,1997-11-26,56.4,56.6,1.0,1.0,1.0
758,1997-11-27,56.4,56.6,1.0,1.0,1.0
759,1997-11-28,56.4,56.6,1.0,1.0,1.0
760,1997-12-01,55.7,58.5,1.0,1.0,1.0
761,1997-12-02,55.7,58.5,1.0,1.0,1.0
762,1997-12-03,55.7,58.5,1.0,1.0,1.0
763,1997-12-04,55.7,58.5,1.0,1.0,1.0
764,1997-12-05,55.7,58.5,1.0,1.0,1.0
765,1997-12-08,55.7,58.5,1.0,1.0,1.0
766,1997-12-09,55.7,58.5,1.0,1.0,1.0
767,1997-12-10,55.7,58.5,1.0,1.0,1.0
768,1997-12-11,55.7,58.5,1.0,1.0,1.0
769,1997-12-12,55.7,58.5,1.0,1.0,1.0
770,1997-12-15,55.7,58.5,1.0,1.0,1.0
771,1997-12-16,55.7,58.5,1.0,1.0,1.0
772,1997-12-17,55.7,58.5,1.0,1.0,1.0
773,1997-12-18,55.7,58.5,1.0,1.0,1.0
774,1997-12-19,55.7,58.5,1.0,1.0,1.0
775,1997-12-22,55.7,58.5,1.0,1.0,1.0
776,1997-12-23,55.7,58.5,1.0,1.0,1.0
777,1997-12-24,55.7,58.5,1.0,1.0,1.0
778,1997-12-25,55.7,58.5,1.0,1.0,1.0
779,1997-12-26,55.7,58.5,1.0,1.0,1.0
780,1997-12-29,55.7,58.5,1.0,1.0,1.0
781,1997-12-30,55.7,58.5,1.0,1.0,1.0
782,1997-12-31,54.5,55.5,1.0,1.0,1.0
783,1998-01-01,54.5,55.5,1.0,1.0,1.0
784,1998-01-02,54.5,55.5,1.0,1.0,1.0
785,1998-01-05,54.5,55.5,1.0,1.0,1.0
786,1998-01-06,54.5,55.5,1.0,1.0,1.0
787,1998-01-07,54.5,55.5,1.0,1.0,1.0
788,1998-01-08,54.5,55.5,1.0,1.0,1.0
789,1998-01-09,54.5,55.5,1.0,1.0,1.0
790,1998-01-12,54.5,55.5,1.0,1.0,1.0
791,1998-01-13,54.5,55.5,1.0,1.0,1.0
792,1998-01-14,54.5,55.5,1.0,1.0,1.0
793,1998-01-15,54.5,55.5,1.0,1.0,1.0
794,1998-01-16,54.5,55.5,1.0,1.0,1.0
795,1998-01-19,54.5,55.5,1.0,1.0,1.0
796,1998-01-20,54.5,55.5,1.0,1.0,1.0
797,1998-01-21,54.5,55.5,1.0,1.0,1.0
798,1998-01-22,54.5,55.5,1.0,1.0,1.0
799,1998-01-23,54.5,55.5,1.0,1.0,1.0
800,1998-01-26,54.5,55.5,1.0,1.0,1.0
801,1998-01-27,54.5,55.5,1.0,1.0,1.0
802,1998-01-28,54.5,55.5,1.0,1.0,1.0
803,1998-01-29,54.5,55.5,1.0,1.0,1.0
804,1998-01-30,54.5,55.5,1.0,1.0,1.0
805,1998-02-02,53.8,57.0,1.0,1.0,1.0
806,1998-02-03,53.8,57.0,1.0,1.0,1.0
807,1998-02-04,53.8,57.0,1.0,1.0,1.0
808,1998-02-05,53.8,57.0,1.0,1.0,1.0
809,1998-02-06,53.8,57.0,1.0,1.0,1.0
810,1998-02-09,53.8,57.0,1.0,1.0,1.0
811,1998-02-10,53.8,57.0,1.0,1.0,1.0
812,1998-02-11,53.8,57.0,1.0,1.0,1.0
813,1998-02-12,53.8,57.0,1.0,1.0,1.0
814,1998-02-13,53.8,57.0,1.0,1.0,1.0
815,1998-02-16,53.8,57.0,1.0,1.0,1.0
816,1998-02-17,53.8,57.0,1.0,1.0,1.0
817,1998-02-18,53.8,57.0,1.0,1.0,1.0
818,1998-02-19,53.8,57.0,1.0,1.0,1.0
819,1998-02-20,53.8,57.0,1.0,1.0,1.0
820,1998-02-23,53.8,57.0,1.0,1.0,1.0
821,1998-02-24,53.8,57.0,1.0,1.0,1.0
822,1998-02-25,53.8,57.0,1.0,1.0,1.0
823,1998-02-26,53.8,57.0,1.0,1.0,1.0
824,1998-02-27,53.8,57.0,1.0,1.0,1.0
825,1998-03-02,52.9,56.2,1.0,1.0,1.0
826,1998-03-03,52.9,56.2,1.0,1.0,1.0
827,1998-03-04,52.9,56.2,1.0,1.0,1.0
828,1998-03-05,52.9,56.2,1.0,1.0,1.0
829,1998-03-06,52.9,56.2,1.0,1.0,1.0
830,1998-03-09,52.9,56.2,1.0,1.0,1.0
831,1998-03-10,52.9,56.2,1.0,1.0,1.0
832,1998-03-11,52.9,56.2,1.0,1.0,1.0
833,1998-03-12,52.9,56.2,1.0,1.0,1.0
834,1998-03-13,52.9,56.2,1.0,1.0,1.0
835,1998-03-16,52.9,56.2,1.0,1.0,1.0
836,1998-03-17,52.9,56.2,1.0,1.0,1.0
837,1998-03-18,52.9,56.2,1.0,1.0,1.0
838,1998-03-19,52.9,56.2,1.0,1.0,1.0
839,1998-03-20,52.9,56.2,1.0,1.0,1.0
840,1998-03-23,52.9,56.2,1.0,1.0,1.0
841,1998-03-24,52.9,56.2,1.0,1.0,1.0
842,1998-03-25,52.9,56.2,1.0,1.0,1.0
843,1998-03-26,52.9,56.2,1.0,1.0,1.0
844,1998-03-27,52.9,56.2,1.0,1.0,1.0
845,1998-03-30,52.9,56.2,1.0,1.0,1.0
846,1998-03-31,52.9,54.7,1.0,1.0,1.0
847,1998-04-01,52.9,54.7,1.0,1.0,1.0
848,1998-04-02,52.9,54.7,1.0,1.0,1.0
849,1998-04-03,52.9,54.7,1.0,1.0,1.0
850,1998-04-06,52.9,54.7,1.0,1.0,1.0
851,1998-04-07,52.9,54.7,1.0,1.0,1.0
852,1998-04-08,52.9,54.7,1.0,1.0,1.0
853,1998-04-09,52.9,54.7,1.0,1.0,1.0
854,1998-04-10,52.9,54.7,1.0,1.0,1.0
855,1998-04-13,52.9,54.7,1.0,1.0,1.0
856,1998-04-14,52.9,54.7,1.0,1.0,1.0
857,1998-04-15,52.9,54.7,1.0,1.0,1.0
858,1998-04-16,52.9,54.7,1.0,1.0,1.0
859,1998-04-17,52.9,54.7,1.0,1.0,1.0
860,1998-04-20,52.9,54.7,1.0,1.0,1.0
861,1998-04-21,52.9,54.7,1.0,1.0,1.0
862,1998-04-22,52.9,54.7,1.0,1.0,1.0
863,1998-04-23,52.9,54.7,1.0,1.0,1.0
864,1998-04-24,52.9,54.7,1.0,1.0,1.0
865,1998-04-27,52.9,54.7,1.0,1.0,1.0
866,1998-04-28,52.9,54.7,1.0,1.0,1.0
867,1998-04-29,52.9,54.7,1.0,1.0,1.0
868,1998-04-30,52.2,54.9,1.0,1.0,1.0
869,1998-05-01,52.2,54.9,1.0,1.0,1.0
870,1998-05-04,52.2,54.9,1.0,1.0,1.0
871,1998-05-05,52.2,54.9,1.0,1.0,1.0
872,1998-05-06,52.2,54.9,1.0,1.0,1.0
873,1998-05-07,52.2,54.9,1.0,1.0,1.0
874,1998-05-08,52.2,54.9,1.0,1.0,1.0
875,1998-05-11,52.2,54.9,1.0,1.0,1.0
876,1998-05-12,52.2,54.9,1.0,1.0,1.0
877,1998-05-13,52.2,54.9,1.0,1.0,1.0
878,1998-05-14,52.2,54.9,1.0,1.0,1.0
879,1998-05-15,52.2,54.9,1.0,1.0,1.0
880,1998-05-18,52.2,54.9,1.0,1.0,1.0
881,1998-05-19,52.2,54.9,1.0,1.0,1.0
882,1998-05-20,52.2,54.9,1.0,1.0,1.0
883,1998-05-21,52.2,54.9,1.0,1.0,1.0
884,1998-05-22,52.2,54.9,1.0,1.0,1.0
885,1998-05-25,52.2,54.9,1.0,1.0,1.0
886,1998-05-26,52.2,54.9,1.0,1.0,1.0
887,1998-05-27,52.2,54.9,1.0,1.0,1.0
888,1998-05-28,52.2,54.9,1.0,1.0,1.0
889,1998-05-29,52.2,54.9,1.0,1.0,1.0
890,1998-06-01,50.9,56.2,1.0,1.0,1.0
891,1998-06-02,50.9,56.2,1.0,1.0,1.0
892,1998-06-03,50.9,56.2,1.0,1.0,1.0
893,1998-06-04,50.9,56.2,1.0,1.0,1.0
894,1998-06-05,50.9,56.2,1.0,1.0,1.0
895,1998-06-08,50.9,56.2,1.0,1.0,1.0
896,1998-06-09,50.9,56.2,1.0,1.0,1.0
897,1998-06-10,50.9,56.2,1.0,1.0,1.0
898,1998-06-11,50.9,56.2,1.0,1.0,1.0
899,1998-06-12,50.9,56.2,1.0,1.0,1.0
900,1998-06-15,50.9,56.2,1.0,1.0,1.0
901,1998-06-16,50.9,56.2,1.0,1.0,1.0
902,1998-06-17,50.9,56.2,1.0,1.0,1.0
903,1998-06-18,50.9,56.2,1.0,1.0,1.0
904,1998-06-19,50.9,56.2,1.0,1.0,1.0
905,1998-06-22,50.9,56.2,1.0,1.0,1.0
906,1998-06-23,50.9,56.2,1.0,1.0,1.0
907,1998-06-24,50.9,56.2,1.0,1.0,1.0
908,1998-06-25,50.9,56.2,1.0,1.0,1.0
909,1998-06-26,50.9,56.2,1.0,1.0,1.0
910,1998-06-29,50.9,56.2,1.0,1.0,1.0
911,1998-06-30,48.9,55.1,0.0,1.0,1.0
912,1998-07-01,48.9,55.1,0.0,1.0,1.0
913,1998-07-02,48.9,55.1,0.0,1.0,1.0
914,1998-07-03,48.9,55.1,0.0,1.0,1.0
915,1998-07-06,48.9,55.1,0.0,1.0,1.0
916,1998-07-07,48.9,55.1,0.0,1.0,1.0
917,1998-07-08,48.9,55.1,0.0,1.0,1.0
918,1998-07-09,48.9,55.1,0.0,1.0,1.0
919,1998-07-10,48.9,55.1,0.0,1.0,1.0
920,1998-07-13,48.9,55.1,0.0,1.0,1.0
921,1998-07-14,48.9,55.1,0.0,1.0,1.0
922,1998-07-15,48.9,55.1,0.0,1.0,1.0
923,1998-07-16,48.9,55.1,0.0,1.0,1.0
924,1998-07-17,48.9,55.1,0.0,1.0,1.0
925,1998-07-20,48.9,55.1,0.0,1.0,1.0
926,1998-07-21,48.9,55.1,0.0,1.0,1.0
927,1998-07-22,48.9,55.1,0.0,1.0,1.0
928,1998-07-23,48.9,55.1,0.0,1.0,1.0
929,1998-07-24,48.9,55.1,0.0,1.0,1.0
930,1998-07-27,48.9,55.1,0.0,1.0,1.0
931,1998-07-28,48.9,55.1,0.0,1.0,1.0
932,1998-07-29,48.9,55.1,0.0,1.0,1.0
933,1998-07-30,48.9,55.1,0.0,1.0,1.0
934,1998-07-31,49.2,55.8,0.0,1.0,1.0
935,1998-08-03,49.2,55.8,0.0,1.0,1.0
936,1998-08-04,49.2,55.8,0.0,1.0,1.0
937,1998-08-05,49.2,55.8,0.0,1.0,1.0
938,1998-08-06,49.2,55.8,0.0,1.0,1.0
939,1998-08-07,49.2,55.8,0.0,1.0,1.0
940,1998-08-10,49.2,55.8,0.0,1.0,1.0
941,1998-08-11,49.2,55.8,0.0,1.0,1.0
942,1998-08-12,49.2,55.8,0.0,1.0,1.0
943,1998-08-13,49.2,55.8,0.0,1.0,1.0
944,1998-08-14,49.2,55.8,0.0,1.0,1.0
945,1998-08-17,49.2,55.8,0.0,1.0,1.0
946,1998-08-18,49.2,55.8,0.0,1.0,1.0
947,1998-08-19,49.2,55.8,0.0,1.0,1.0
948,1998-08-20,49.2,55.8,0.0,1.0,1.0
949,1998-08-21,49.2,55.8,0.0,1.0,1.0
950,1998-08-24,49.2,55.8,0.0,1.0,1.0
951,1998-08-25,49.2,55.8,0.0,1.0,1.0
952,1998-08-26,49.2,55.8,0.0,1.0,1.0
953,1998-08-27,49.2,55.8,0.0,1.0,1.0
954,1998-08-28,49.2,55.8,0.0,1.0,1.0
955,1998-08-31,49.3,53.5,0.0,1.0,1.0
956,1998-09-01,49.3,53.5,0.0,1.0,1.0
957,1998-09-02,49.3,53.5,0.0,1.0,1.0
958,1998-09-03,49.3,53.5,0.0,1.0,1.0
959,1998-09-04,49.3,53.5,0.0,1.0,1.0
960,1998-09-07,49.3,53.5,0.0,1.0,1.0
961,1998-09-08,49.3,53.5,0.0,1.0,1.0
